trader_id,market_id,asset_id,trade_date,volume_mwh,price,trade_type,trade_timestamp
7,2,6,2025-11-02,93,107.7,BUY,2025-11-02 08:00:00
12,1,10,2025-01-02,209,140.54,SELL,2025-01-02 18:00:00
9,2,5,2025-09-02,461,126.99,BUY,2025-09-02 21:00:00
2,1,2,2025-09-06,343,22.85,SELL,2025-09-06 22:00:00
4,4,8,2025-02-05,315,124.64,BUY,2025-02-05 11:00:00
8,3,6,2025-02-23,272,94.32,SELL,2025-02-23 14:00:00
9,2,8,2025-06-07,234,97.14,BUY,2025-06-07 11:00:00
3,5,10,2025-09-08,94,73.32,SELL,2025-09-08 06:00:00
14,2,4,2025-06-03,414,122.8,SELL,2025-06-03 18:00:00
8,1,9,2025-02-13,107,96.92,SELL,2025-02-13 16:00:00
8,4,2,2025-04-19,169,74.79,BUY,2025-04-19 23:00:00
3,3,4,2025-01-22,195,126.24,SELL,2025-01-22 08:00:00
11,4,5,2025-09-12,231,84.82,BUY,2025-09-12 17:00:00
8,5,9,2025-01-08,383,110.91,SELL,2025-01-08 14:00:00
6,1,2,2025-03-29,399,58.33,SELL,2025-03-29 13:00:00
9,1,8,2025-01-07,310,108.73,BUY,2025-01-07 15:00:00
1,1,4,2025-08-21,165,85.51,BUY,2025-08-21 00:00:00
9,4,8,2025-04-22,408,53.41,BUY,2025-04-22 04:00:00
13,5,8,2025-05-21,410,126.75,SELL,2025-05-21 20:00:00
8,2,9,2025-05-10,196,130.64,BUY,2025-05-10 19:00:00
12,1,3,2025-12-16,238,106.71,SELL,2025-12-16 16:00:00
13,1,6,2025-02-24,432,146.66,BUY,2025-02-24 11:00:00
13,1,4,2025-08-20,286,80.51,SELL,2025-08-20 15:00:00
14,1,3,2025-07-20,294,94.97,BUY,2025-07-20 06:00:00
15,5,6,2025-05-16,291,62.93,BUY,2025-05-16 15:00:00
10,3,2,2025-04-19,317,76.9,SELL,2025-04-19 02:00:00
8,1,8,2025-02-21,335,113.9,SELL,2025-02-21 08:00:00
8,3,4,2025-07-26,431,184.57,SELL,2025-07-26 23:00:00
15,4,10,2025-01-04,485,133.62,SELL,2025-01-04 09:00:00
10,4,8,2025-12-19,132,86.58,SELL,2025-12-19 06:00:00
7,2,8,2025-12-20,439,89.55,SELL,2025-12-20 05:00:00
3,1,8,2025-12-09,309,88.21,BUY,2025-12-09 06:00:00
6,4,1,2025-05-28,233,76.77,SELL,2025-05-28 17:00:00
13,5,5,2025-09-26,191,68.74,SELL,2025-09-26 14:00:00
15,5,10,2025-06-29,89,55.42,BUY,2025-06-29 05:00:00
10,3,6,2025-03-02,74,77.91,BUY,2025-03-02 15:00:00
15,5,9,2025-01-04,15,138.59,SELL,2025-01-04 22:00:00
8,1,9,2025-04-16,254,69.73,BUY,2025-04-16 02:00:00
13,4,5,2025-01-06,143,89.74,BUY,2025-01-06 16:00:00
8,4,3,2025-03-26,132,119.76,BUY,2025-03-26 21:00:00
15,4,9,2025-06-02,341,134.62,BUY,2025-06-02 22:00:00
4,1,6,2025-07-13,65,100.56,SELL,2025-07-13 12:00:00
13,2,7,2025-04-22,297,114.22,BUY,2025-04-22 20:00:00
8,3,4,2025-08-16,128,113.7,BUY,2025-08-16 09:00:00
8,5,3,2025-06-23,92,65.55,SELL,2025-06-23 14:00:00
11,3,4,2025-06-25,152,49.85,SELL,2025-06-25 03:00:00
1,3,7,2025-04-21,39,53.62,SELL,2025-04-21 05:00:00
11,4,7,2025-05-10,400,122.77,BUY,2025-05-10 00:00:00
5,5,7,2025-03-18,421,184.01,BUY,2025-03-18 09:00:00
7,3,7,2025-08-13,10,126.89,BUY,2025-08-13 08:00:00
14,4,8,2025-04-04,53,109.47,SELL,2025-04-04 18:00:00
15,1,10,2025-06-01,323,93.82,BUY,2025-06-01 10:00:00
13,4,10,2025-09-12,277,82.75,BUY,2025-09-12 23:00:00
8,4,10,2025-01-24,331,115.47,SELL,2025-01-24 16:00:00
9,1,7,2025-08-05,339,82.25,SELL,2025-08-05 17:00:00
11,5,10,2025-07-29,43,135.33,BUY,2025-07-29 09:00:00
11,5,7,2025-02-23,396,140.05,BUY,2025-02-23 20:00:00
15,5,1,2025-06-28,289,61.39,BUY,2025-06-28 03:00:00
13,2,9,2025-11-28,159,120.14,BUY,2025-11-28 19:00:00
12,3,8,2025-04-21,401,53.89,SELL,2025-04-21 05:00:00
14,4,7,2025-12-27,90,68.43,SELL,2025-12-27 23:00:00
6,2,7,2025-11-23,373,63.18,SELL,2025-11-23 13:00:00
10,3,1,2025-12-30,292,137.81,SELL,2025-12-30 11:00:00
13,4,2,2025-01-26,335,127.66,BUY,2025-01-26 08:00:00
5,5,6,2025-11-10,172,80.85,BUY,2025-11-10 13:00:00
8,1,6,2025-06-29,297,62.79,SELL,2025-06-29 23:00:00
6,2,8,2025-10-17,16,64.95,SELL,2025-10-17 17:00:00
2,1,7,2025-08-02,98,73.4,SELL,2025-08-02 15:00:00
9,5,3,2025-03-04,246,34.9,SELL,2025-03-04 19:00:00
13,3,1,2025-07-25,274,56.74,SELL,2025-07-25 00:00:00
12,1,7,2025-01-26,235,89.76,SELL,2025-01-26 13:00:00
9,1,1,2025-09-06,169,129.31,BUY,2025-09-06 19:00:00
1,3,10,2025-12-24,273,94.59,BUY,2025-12-24 07:00:00
9,2,9,2025-12-25,194,132.75,SELL,2025-12-25 11:00:00
5,2,5,2025-05-21,121,68.06,BUY,2025-05-21 16:00:00
14,4,9,2025-09-09,341,63.09,BUY,2025-09-09 14:00:00
9,4,4,2025-04-26,49,79.1,BUY,2025-04-26 15:00:00
11,5,7,2025-11-08,310,75.89,BUY,2025-11-08 13:00:00
13,3,9,2025-09-23,426,73.36,BUY,2025-09-23 14:00:00
5,3,6,2025-04-06,192,28.52,BUY,2025-04-06 03:00:00
10,4,6,2025-01-28,340,85.84,BUY,2025-01-28 14:00:00
6,2,2,2025-06-22,446,53.25,SELL,2025-06-22 13:00:00
9,2,8,2025-06-18,105,67.83,BUY,2025-06-18 03:00:00
13,4,2,2025-12-17,273,88.69,SELL,2025-12-17 13:00:00
7,3,5,2025-02-01,92,89.36,BUY,2025-02-01 07:00:00
14,1,5,2025-05-12,183,92.64,SELL,2025-05-12 10:00:00
12,1,4,2025-02-22,95,142.16,SELL,2025-02-22 20:00:00
4,5,1,2025-10-07,321,113.59,BUY,2025-10-07 22:00:00
6,2,9,2025-06-21,22,50.56,SELL,2025-06-21 01:00:00
8,3,4,2025-11-23,206,107.17,SELL,2025-11-23 20:00:00
5,2,6,2025-04-09,348,113.38,BUY,2025-04-09 21:00:00
13,1,4,2025-12-17,33,85.44,BUY,2025-12-17 06:00:00
4,3,9,2025-02-11,157,131.99,SELL,2025-02-11 11:00:00
7,4,2,2025-08-10,309,90.93,BUY,2025-08-10 23:00:00
12,1,9,2025-05-14,464,109.03,BUY,2025-05-14 18:00:00
3,1,6,2025-03-11,106,112.61,BUY,2025-03-11 08:00:00
4,3,8,2025-01-17,204,114.86,BUY,2025-01-17 17:00:00
15,2,3,2025-10-05,343,125.94,SELL,2025-10-05 18:00:00
7,1,5,2025-12-03,285,228.17,SELL,2025-12-03 09:00:00
11,5,8,2025-11-23,448,53.71,SELL,2025-11-23 05:00:00
5,1,10,2025-10-26,360,67.14,SELL,2025-10-26 05:00:00
1,2,9,2025-09-02,93,118.99,BUY,2025-09-02 18:00:00
6,4,9,2025-02-16,198,71.13,SELL,2025-02-16 02:00:00
14,1,9,2025-12-17,148,165.17,BUY,2025-12-17 19:00:00
14,3,3,2025-03-24,49,121.41,SELL,2025-03-24 20:00:00
9,2,1,2025-04-01,104,124.59,BUY,2025-04-01 18:00:00
10,1,2,2025-10-27,169,187.44,SELL,2025-10-27 01:00:00
14,4,10,2025-12-06,345,82.84,BUY,2025-12-06 04:00:00
3,3,9,2025-09-08,243,128.47,BUY,2025-09-08 19:00:00
4,5,4,2025-08-25,473,100.56,BUY,2025-08-25 23:00:00
11,1,4,2025-07-13,52,116.73,SELL,2025-07-13 08:00:00
10,1,5,2025-12-18,452,122.21,BUY,2025-12-18 11:00:00
15,2,7,2025-09-23,129,105.22,BUY,2025-09-23 11:00:00
2,4,7,2025-09-24,12,59.31,SELL,2025-09-24 04:00:00
3,2,6,2025-01-19,445,130.85,BUY,2025-01-19 11:00:00
12,5,7,2025-09-05,462,43.65,SELL,2025-09-05 04:00:00
5,5,9,2025-02-04,415,117.14,BUY,2025-02-04 08:00:00
13,1,7,2025-12-30,101,83.92,BUY,2025-12-30 01:00:00
13,5,4,2025-07-25,470,85.25,BUY,2025-07-25 17:00:00
6,3,3,2025-03-20,461,115.37,SELL,2025-03-20 04:00:00
2,1,10,2025-06-18,140,45.96,BUY,2025-06-18 00:00:00
14,3,6,2025-04-02,73,227.81,BUY,2025-04-02 21:00:00
11,5,3,2025-12-01,168,84.14,BUY,2025-12-01 01:00:00
2,2,2,2025-01-23,438,144.93,SELL,2025-01-23 18:00:00
12,1,6,2025-12-15,30,94.18,BUY,2025-12-15 06:00:00
6,2,4,2025-03-28,291,56.55,BUY,2025-03-28 05:00:00
1,1,7,2025-09-16,443,119.3,SELL,2025-09-16 18:00:00
2,2,2,2025-10-13,162,83.12,BUY,2025-10-13 13:00:00
12,4,3,2025-10-08,159,89.51,SELL,2025-10-08 10:00:00
15,1,10,2025-05-03,75,55.9,BUY,2025-05-03 07:00:00
12,1,5,2025-01-01,177,79.49,BUY,2025-01-01 16:00:00
4,3,8,2025-04-28,383,61.07,SELL,2025-04-28 01:00:00
1,4,5,2025-12-21,466,102.2,SELL,2025-12-21 23:00:00
5,2,9,2025-05-24,333,119.43,SELL,2025-05-24 19:00:00
3,4,8,2025-12-22,376,96.04,SELL,2025-12-22 17:00:00
10,2,2,2025-08-22,479,76.26,BUY,2025-08-22 00:00:00
1,1,8,2025-04-09,366,40.7,BUY,2025-04-09 02:00:00
4,3,4,2025-12-30,289,101.15,BUY,2025-12-30 23:00:00
1,2,7,2025-05-24,379,119.54,BUY,2025-05-24 18:00:00
2,1,7,2025-06-04,487,95.31,SELL,2025-06-04 09:00:00
11,5,2,2025-11-18,425,41.89,BUY,2025-11-18 03:00:00
10,5,1,2025-10-21,457,105.13,SELL,2025-10-21 11:00:00
7,5,2,2025-04-25,303,62.97,BUY,2025-04-25 12:00:00
14,1,4,2025-08-08,341,90.76,BUY,2025-08-08 03:00:00
1,1,10,2025-03-17,34,78.24,BUY,2025-03-17 06:00:00
6,2,7,2025-09-25,263,46.63,BUY,2025-09-25 04:00:00
4,3,3,2025-12-16,381,84.55,BUY,2025-12-16 01:00:00
6,2,3,2025-06-25,275,44.1,SELL,2025-06-25 05:00:00
12,4,6,2025-12-09,453,146.57,BUY,2025-12-09 18:00:00
5,1,6,2025-12-04,209,72.91,BUY,2025-12-04 15:00:00
13,1,4,2025-06-13,43,57.77,BUY,2025-06-13 03:00:00
11,3,10,2025-08-11,118,78.75,BUY,2025-08-11 13:00:00
11,2,5,2025-11-27,323,123.78,BUY,2025-11-27 20:00:00
14,2,4,2025-09-02,269,114.82,SELL,2025-09-02 09:00:00
6,1,2,2025-02-03,410,92.96,SELL,2025-02-03 05:00:00
5,5,1,2025-10-30,83,102.2,BUY,2025-10-30 18:00:00
13,2,1,2025-10-10,254,63.26,BUY,2025-10-10 06:00:00
2,4,3,2025-06-02,430,110.55,SELL,2025-06-02 08:00:00
10,5,4,2025-09-22,486,79.1,BUY,2025-09-22 16:00:00
14,5,10,2025-01-02,155,91.97,BUY,2025-01-02 13:00:00
4,2,7,2025-03-24,32,88.13,BUY,2025-03-24 10:00:00
7,5,1,2025-09-18,397,74.07,BUY,2025-09-18 01:00:00
14,4,2,2025-05-24,200,134.03,BUY,2025-05-24 22:00:00
4,2,1,2025-07-14,180,137.1,BUY,2025-07-14 18:00:00
5,3,7,2025-05-21,84,73.8,BUY,2025-05-21 00:00:00
2,2,2,2025-06-26,391,81.24,BUY,2025-06-26 12:00:00
13,1,3,2025-06-29,243,55.54,BUY,2025-06-29 02:00:00
13,3,6,2025-05-25,154,150.9,SELL,2025-05-25 19:00:00
3,2,10,2025-10-01,347,98.18,SELL,2025-10-01 08:00:00
5,5,1,2025-05-21,260,69.64,BUY,2025-05-21 17:00:00
4,1,2,2025-07-30,255,68.61,BUY,2025-07-30 01:00:00
3,1,10,2025-04-02,298,41.18,SELL,2025-04-02 00:00:00
2,3,3,2025-07-28,100,104.3,BUY,2025-07-28 08:00:00
12,4,8,2025-11-01,448,41.43,SELL,2025-11-01 01:00:00
9,1,7,2025-02-17,353,115.55,BUY,2025-02-17 11:00:00
2,2,5,2025-06-26,265,90.19,SELL,2025-06-26 09:00:00
14,5,9,2025-04-13,309,47.9,BUY,2025-04-13 14:00:00
9,3,10,2025-05-15,366,76.98,SELL,2025-05-15 16:00:00
4,4,10,2025-12-18,88,89.22,BUY,2025-12-18 15:00:00
10,5,9,2025-12-02,250,108.09,BUY,2025-12-02 06:00:00
9,4,8,2025-01-22,253,149.98,SELL,2025-01-22 21:00:00
9,3,7,2025-06-30,297,70.07,BUY,2025-06-30 00:00:00
10,3,7,2025-07-21,336,97.38,SELL,2025-07-21 06:00:00
5,4,3,2025-12-04,107,130.73,BUY,2025-12-04 18:00:00
7,1,9,2025-01-20,344,94.67,SELL,2025-01-20 06:00:00
4,3,10,2025-05-04,292,174.35,BUY,2025-05-04 11:00:00
12,4,2,2025-09-23,463,83.99,BUY,2025-09-23 23:00:00
11,1,9,2025-09-04,271,72.19,SELL,2025-09-04 12:00:00
10,1,7,2025-05-22,254,72.88,BUY,2025-05-22 16:00:00
4,3,3,2025-01-13,468,74.13,BUY,2025-01-13 14:00:00
1,2,2,2025-09-03,442,58.11,SELL,2025-09-03 03:00:00
10,4,7,2025-02-02,299,130.94,BUY,2025-02-02 08:00:00
14,5,5,2025-01-26,298,85.61,BUY,2025-01-26 23:00:00
9,2,1,2025-03-02,373,117.56,BUY,2025-03-02 19:00:00
10,1,8,2025-05-22,60,50.05,BUY,2025-05-22 02:00:00
8,5,1,2025-10-20,418,117.8,BUY,2025-10-20 22:00:00
9,2,10,2025-07-18,275,76.69,BUY,2025-07-18 23:00:00
1,1,6,2025-12-28,228,96.32,BUY,2025-12-28 07:00:00
2,5,9,2025-02-14,264,73.98,SELL,2025-02-14 05:00:00
11,5,7,2025-01-12,183,88.57,SELL,2025-01-12 23:00:00
15,1,7,2025-10-29,58,112.3,SELL,2025-10-29 10:00:00
8,3,8,2025-06-01,65,73.74,SELL,2025-06-01 15:00:00
8,1,4,2025-11-28,113,114.87,BUY,2025-11-28 11:00:00
15,4,7,2025-09-21,89,71.25,SELL,2025-09-21 23:00:00
1,1,3,2025-02-17,41,78.9,SELL,2025-02-17 15:00:00
10,4,7,2025-09-30,329,60.15,BUY,2025-09-30 16:00:00
5,5,7,2025-05-09,483,51.47,SELL,2025-05-09 13:00:00
6,1,1,2025-11-18,314,116.12,SELL,2025-11-18 09:00:00
5,2,2,2025-07-27,83,132.88,SELL,2025-07-27 20:00:00
6,1,5,2025-04-02,391,73.0,BUY,2025-04-02 17:00:00
15,3,3,2025-08-09,296,125.32,BUY,2025-08-09 09:00:00
7,1,4,2025-05-25,263,50.34,BUY,2025-05-25 01:00:00
15,1,7,2025-04-25,56,103.13,SELL,2025-04-25 08:00:00
11,5,2,2025-04-09,145,195.84,BUY,2025-04-09 01:00:00
10,3,10,2025-03-10,37,61.71,BUY,2025-03-10 16:00:00
6,1,4,2025-03-11,312,70.56,SELL,2025-03-11 23:00:00
3,2,2,2025-07-28,89,132.89,SELL,2025-07-28 10:00:00
6,5,6,2025-08-11,383,81.61,BUY,2025-08-11 02:00:00
9,4,6,2025-06-15,173,65.79,SELL,2025-06-15 06:00:00
6,3,3,2025-04-25,322,46.27,BUY,2025-04-25 05:00:00
6,3,9,2025-02-05,174,98.41,BUY,2025-02-05 13:00:00
5,5,8,2025-09-21,364,68.82,BUY,2025-09-21 23:00:00
11,4,7,2025-05-22,391,113.31,BUY,2025-05-22 22:00:00
1,5,5,2025-05-04,263,50.4,BUY,2025-05-04 00:00:00
15,3,1,2025-07-30,205,89.31,BUY,2025-07-30 23:00:00
5,5,7,2025-07-24,48,99.33,BUY,2025-07-24 15:00:00
11,5,9,2025-03-19,318,67.87,SELL,2025-03-19 23:00:00
1,5,3,2025-01-27,287,89.75,BUY,2025-01-27 02:00:00
8,3,2,2025-06-25,223,80.48,SELL,2025-06-25 07:00:00
14,1,6,2025-07-18,340,227.53,BUY,2025-07-18 14:00:00
12,4,7,2025-12-09,421,113.22,BUY,2025-12-09 09:00:00
13,3,10,2025-05-08,468,56.6,SELL,2025-05-08 00:00:00
1,1,6,2025-04-21,309,121.08,BUY,2025-04-21 20:00:00
15,4,2,2025-11-16,11,95.16,SELL,2025-11-16 11:00:00
8,5,2,2025-03-14,308,80.24,SELL,2025-03-14 13:00:00
4,1,8,2025-05-09,75,54.55,SELL,2025-05-09 00:00:00
3,2,7,2025-11-26,470,82.67,SELL,2025-11-26 07:00:00
4,4,9,2025-10-08,58,31.8,BUY,2025-10-08 05:00:00
14,1,5,2025-06-05,214,70.42,BUY,2025-06-05 13:00:00
13,4,2,2025-07-06,419,72.76,BUY,2025-07-06 00:00:00
2,5,9,2025-03-18,60,112.82,SELL,2025-03-18 21:00:00
3,2,4,2025-12-08,241,149.38,BUY,2025-12-08 21:00:00
4,1,10,2025-11-15,42,58.28,BUY,2025-11-15 03:00:00
9,3,8,2025-04-25,47,105.22,SELL,2025-04-25 22:00:00
10,4,3,2025-01-23,222,65.68,BUY,2025-01-23 02:00:00
2,1,5,2025-11-12,176,75.23,BUY,2025-11-12 17:00:00
3,5,10,2025-11-01,474,118.35,SELL,2025-11-01 21:00:00
12,4,7,2025-11-27,330,130.06,BUY,2025-11-27 21:00:00
13,1,7,2025-04-30,459,121.66,SELL,2025-04-30 22:00:00
12,5,7,2025-05-22,362,123.11,BUY,2025-05-22 20:00:00
4,4,10,2025-12-26,37,87.42,BUY,2025-12-26 13:00:00
3,5,8,2025-01-16,316,149.76,BUY,2025-01-16 22:00:00
3,1,9,2025-07-28,100,119.35,BUY,2025-07-28 18:00:00
9,1,10,2025-07-31,233,81.42,BUY,2025-07-31 04:00:00
5,3,10,2025-10-23,74,78.76,BUY,2025-10-23 14:00:00
15,5,6,2025-10-26,65,59.0,BUY,2025-10-26 12:00:00
11,4,8,2025-05-06,159,69.96,SELL,2025-05-06 14:00:00
9,4,9,2025-06-15,231,120.12,SELL,2025-06-15 22:00:00
6,3,1,2025-06-23,242,118.72,BUY,2025-06-23 22:00:00
10,2,8,2025-12-21,276,63.85,SELL,2025-12-21 04:00:00
8,3,7,2025-05-10,313,110.75,BUY,2025-05-10 08:00:00
1,4,9,2025-05-03,24,94.19,BUY,2025-05-03 09:00:00
13,5,1,2025-01-30,314,106.99,SELL,2025-01-30 16:00:00
8,3,7,2025-02-09,96,102.11,SELL,2025-02-09 14:00:00
1,5,5,2025-03-01,430,119.39,BUY,2025-03-01 19:00:00
14,2,7,2025-07-10,153,50.38,BUY,2025-07-10 05:00:00
9,4,6,2025-03-06,273,70.65,BUY,2025-03-06 02:00:00
3,2,1,2025-11-27,11,82.87,SELL,2025-11-27 17:00:00
13,5,1,2025-04-01,238,106.72,BUY,2025-04-01 08:00:00
9,2,7,2025-04-02,28,75.59,BUY,2025-04-02 16:00:00
8,1,3,2025-03-11,496,62.95,SELL,2025-03-11 14:00:00
7,5,6,2025-05-21,38,68.18,SELL,2025-05-21 04:00:00
12,3,7,2025-03-30,326,53.06,BUY,2025-03-30 03:00:00
1,5,4,2025-12-17,82,101.87,BUY,2025-12-17 16:00:00
7,3,5,2025-02-05,221,101.03,BUY,2025-02-05 06:00:00
2,2,6,2025-10-07,67,51.4,BUY,2025-10-07 05:00:00
2,4,8,2025-08-15,150,127.81,SELL,2025-08-15 11:00:00
9,1,8,2025-06-19,199,78.18,BUY,2025-06-19 13:00:00
14,2,3,2025-05-04,438,69.22,BUY,2025-05-04 04:00:00
9,5,1,2025-07-02,38,149.51,SELL,2025-07-02 19:00:00
12,4,1,2025-11-15,394,60.14,SELL,2025-11-15 15:00:00
1,3,7,2025-10-15,466,63.57,BUY,2025-10-15 23:00:00
11,5,1,2025-10-09,160,52.37,SELL,2025-10-09 04:00:00
7,2,2,2025-02-10,242,136.73,SELL,2025-02-10 10:00:00
5,2,4,2025-11-17,257,64.3,SELL,2025-11-17 05:00:00
6,4,10,2025-02-20,277,83.18,SELL,2025-02-20 16:00:00
12,5,7,2025-08-01,297,152.3,BUY,2025-08-01 18:00:00
1,5,3,2025-08-20,292,123.44,SELL,2025-08-20 09:00:00
6,3,3,2025-10-29,210,83.76,BUY,2025-10-29 17:00:00
11,2,4,2025-04-23,170,59.26,BUY,2025-04-23 23:00:00
14,1,2,2025-01-03,108,129.72,SELL,2025-01-03 09:00:00
1,2,9,2025-10-14,484,51.15,BUY,2025-10-14 05:00:00
12,1,2,2025-02-24,17,116.39,BUY,2025-02-24 08:00:00
4,4,3,2025-03-09,236,130.92,SELL,2025-03-09 22:00:00
2,4,3,2025-06-20,64,66.02,BUY,2025-06-20 00:00:00
2,2,4,2025-06-29,494,67.4,BUY,2025-06-29 07:00:00
1,2,7,2025-09-08,89,42.3,BUY,2025-09-08 03:00:00
7,1,3,2025-01-18,461,85.95,BUY,2025-01-18 04:00:00
13,2,10,2025-03-09,316,94.8,BUY,2025-03-09 10:00:00
11,4,9,2025-08-04,357,120.26,SELL,2025-08-04 11:00:00
2,4,2,2025-08-03,354,83.55,SELL,2025-08-03 00:00:00
7,3,10,2025-04-26,173,74.56,SELL,2025-04-26 17:00:00
2,1,3,2025-01-31,247,125.45,BUY,2025-01-31 19:00:00
7,5,5,2025-07-24,424,77.76,BUY,2025-07-24 03:00:00
13,2,4,2025-02-08,156,77.94,SELL,2025-02-08 06:00:00
14,4,2,2025-11-13,392,81.86,SELL,2025-11-13 01:00:00
4,1,10,2025-08-23,296,85.31,SELL,2025-08-23 05:00:00
9,3,10,2025-11-22,117,74.49,BUY,2025-11-22 07:00:00
1,1,10,2025-09-21,153,103.73,BUY,2025-09-21 20:00:00
3,2,7,2025-03-04,438,84.55,BUY,2025-03-04 15:00:00
5,5,10,2025-05-15,376,112.87,BUY,2025-05-15 11:00:00
7,1,6,2025-02-04,392,114.77,SELL,2025-02-04 11:00:00
7,2,10,2025-05-15,456,69.85,SELL,2025-05-15 15:00:00
6,3,2,2025-04-30,458,83.39,BUY,2025-04-30 17:00:00
5,1,1,2025-09-01,299,111.09,SELL,2025-09-01 20:00:00
13,2,9,2025-12-29,152,87.12,SELL,2025-12-29 13:00:00
12,1,6,2025-08-23,498,71.16,BUY,2025-08-23 16:00:00
5,1,10,2025-05-17,233,79.9,SELL,2025-05-17 15:00:00
4,3,7,2025-06-17,349,99.95,BUY,2025-06-17 08:00:00
9,1,9,2025-03-28,321,48.97,BUY,2025-03-28 04:00:00
15,3,5,2025-08-23,394,112.15,SELL,2025-08-23 08:00:00
8,1,9,2025-08-19,368,78.3,BUY,2025-08-19 03:00:00
15,4,9,2025-12-24,163,100.13,BUY,2025-12-24 23:00:00
12,5,9,2025-04-19,74,82.9,SELL,2025-04-19 15:00:00
9,5,8,2025-01-12,195,91.82,BUY,2025-01-12 23:00:00
7,4,2,2025-02-28,404,117.36,BUY,2025-02-28 11:00:00
11,5,3,2025-07-08,28,127.86,BUY,2025-07-08 20:00:00
13,3,5,2025-01-19,64,128.22,BUY,2025-01-19 08:00:00
11,2,7,2025-08-22,49,134.68,SELL,2025-08-22 20:00:00
5,3,10,2025-07-23,88,71.49,SELL,2025-07-23 13:00:00
14,2,4,2025-08-01,315,79.23,SELL,2025-08-01 04:00:00
11,3,9,2025-02-22,64,142.36,SELL,2025-02-22 20:00:00
10,3,2,2025-10-28,62,110.66,SELL,2025-10-28 19:00:00
2,2,7,2025-10-14,137,194.24,BUY,2025-10-14 00:00:00
4,4,4,2025-10-19,190,59.54,SELL,2025-10-19 23:00:00
6,4,2,2025-01-08,170,99.86,BUY,2025-01-08 17:00:00
8,4,8,2025-06-27,242,83.38,SELL,2025-06-27 09:00:00
11,4,4,2025-05-28,174,76.98,SELL,2025-05-28 15:00:00
5,3,2,2025-07-23,20,88.13,SELL,2025-07-23 14:00:00
9,3,2,2025-07-13,271,124.13,BUY,2025-07-13 08:00:00
4,1,6,2025-02-17,181,81.32,BUY,2025-02-17 16:00:00
6,5,4,2025-06-23,84,59.74,SELL,2025-06-23 12:00:00
4,1,1,2025-01-27,281,104.29,SELL,2025-01-27 10:00:00
6,5,3,2025-11-12,216,75.93,SELL,2025-11-12 17:00:00
10,5,9,2025-02-24,133,89.13,BUY,2025-02-24 07:00:00
14,3,8,2025-01-23,471,79.85,BUY,2025-01-23 04:00:00
3,4,5,2025-04-23,97,77.96,BUY,2025-04-23 09:00:00
11,2,9,2025-02-09,460,102.91,SELL,2025-02-09 16:00:00
8,3,4,2025-04-27,478,199.98,BUY,2025-04-27 21:00:00
14,2,5,2025-11-13,424,35.54,BUY,2025-11-13 02:00:00
4,1,1,2025-10-10,346,57.48,BUY,2025-10-10 14:00:00
7,4,4,2025-08-06,209,71.13,SELL,2025-08-06 04:00:00
10,1,7,2025-06-22,33,61.92,BUY,2025-06-22 02:00:00
8,4,4,2025-11-27,205,135.97,SELL,2025-11-27 22:00:00
9,3,10,2025-05-28,310,86.26,BUY,2025-05-28 13:00:00
2,2,2,2025-05-22,96,53.21,BUY,2025-05-22 02:00:00
3,4,5,2025-09-11,367,104.58,BUY,2025-09-11 18:00:00
9,5,6,2025-08-17,267,106.08,SELL,2025-08-17 23:00:00
7,3,8,2025-11-16,481,44.16,BUY,2025-11-16 02:00:00
7,3,8,2025-04-11,56,75.01,BUY,2025-04-11 00:00:00
4,4,9,2025-05-29,291,63.45,SELL,2025-05-29 00:00:00
15,4,6,2025-02-10,348,154.46,BUY,2025-02-10 18:00:00
1,1,9,2025-09-30,485,102.65,SELL,2025-09-30 19:00:00
12,3,3,2025-08-18,336,90.27,SELL,2025-08-18 17:00:00
8,5,7,2025-12-25,184,92.27,BUY,2025-12-25 02:00:00
10,2,6,2025-03-05,89,60.31,BUY,2025-03-05 02:00:00
9,5,2,2025-01-17,105,112.44,SELL,2025-01-17 09:00:00
13,2,1,2025-04-20,140,67.77,SELL,2025-04-20 14:00:00
11,1,7,2025-08-31,259,70.73,SELL,2025-08-31 07:00:00
4,4,7,2025-01-05,319,105.21,BUY,2025-01-05 07:00:00
1,2,9,2025-03-14,92,64.96,BUY,2025-03-14 15:00:00
9,5,7,2025-08-15,71,104.2,SELL,2025-08-15 12:00:00
15,4,2,2025-01-18,348,210.59,SELL,2025-01-18 13:00:00
14,5,4,2025-09-25,96,98.45,BUY,2025-09-25 08:00:00
5,1,5,2025-09-16,374,55.75,BUY,2025-09-16 05:00:00
15,1,8,2025-08-09,439,108.74,SELL,2025-08-09 12:00:00
14,5,6,2025-10-11,353,70.35,BUY,2025-10-11 16:00:00
14,5,6,2025-07-16,82,123.15,SELL,2025-07-16 09:00:00
6,5,6,2025-05-13,488,102.7,BUY,2025-05-13 09:00:00
2,2,6,2025-06-07,443,90.31,SELL,2025-06-07 08:00:00
5,3,4,2025-07-02,218,138.87,BUY,2025-07-02 22:00:00
1,3,9,2025-12-19,406,130.47,BUY,2025-12-19 19:00:00
3,3,9,2025-10-08,224,111.01,BUY,2025-10-08 08:00:00
1,2,6,2025-10-28,39,80.16,SELL,2025-10-28 10:00:00
1,3,9,2025-12-16,185,120.55,BUY,2025-12-16 09:00:00
9,3,2,2025-02-16,484,143.91,BUY,2025-02-16 22:00:00
6,3,9,2025-01-11,332,138.62,SELL,2025-01-11 09:00:00
